id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,goal,shoton,shotoff,foulcommit,card,cross,corner,possession,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA
19042,17642,17642,2013/2014,5,2013-09-20 00:00:00,1498038,158085,10264,0,1,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,19515.0,209442.0,303227.0,164099.0,264885.0,115512.0,31298.0,45286.0,163839.0,282529.0,301805.0,43283.0,361749.0,361710.0,39627.0,280906.0,263260.0,150045.0,185591.0,25926.0,150026.0,101434.0,,,,,,,,,4.75,3.6,1.73,5.75,3.5,1.6,4.3,3.4,1.7,5.25,3.5,1.62,5.36,3.74,1.74,4.6,3.4,1.73,5.0,3.5,1.67,5.4,3.7,1.7,,,,,,
19043,17642,17642,2013/2014,5,2013-09-21 00:00:00,1498039,9807,10212,1,0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,2.0,4.0,6.0,8.0,3.0,7.0,5.0,3.0,5.0,7.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,186705.0,186336.0,422808.0,281554.0,476766.0,45340.0,40466.0,164241.0,45376.0,164128.0,281560.0,416175.0,191789.0,186531.0,167412.0,242892.0,289257.0,11743.0,240235.0,184114.0,478987.0,164479.0,,,,,,,,,2.9,3.4,2.38,2.95,3.0,2.45,2.8,3.1,2.3,2.8,3.1,2.35,3.03,3.39,2.47,2.8,3.2,2.37,2.8,3.25,2.38,2.9,3.4,2.5,,,,,,
19044,17642,17642,2013/2014,5,2013-09-22 00:00:00,1498040,7842,9773,2,2,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,128083.0,127888.0,164323.0,98383.0,362261.0,154267.0,150025.0,19264.0,204212.0,211821.0,203739.0,40963.0,208077.0,174321.0,156551.0,157865.0,39631.0,101103.0,40964.0,40187.0,51360.0,96838.0,,,,,,,,,8.5,4.33,1.4,7.25,4.4,1.4,7.5,4.2,1.35,7.5,4.33,1.36,8.89,4.8,1.41,6.5,4.2,1.44,8.0,4.33,1.4,8.5,4.8,1.4,,,,,,
19045,17642,17642,2013/2014,5,2013-09-21 00:00:00,1498041,9764,2033,1,1,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,5.0,7.0,3.0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,280969.0,293074.0,363906.0,19489.0,477470.0,27574.0,38888.0,361380.0,25929.0,98375.0,361055.0,30855.0,351127.0,481656.0,160628.0,289884.0,181194.0,26853.0,478418.0,45241.0,181921.0,119305.0,,,,,,,,,2.0,3.4,3.75,1.95,3.2,4.0,1.9,3.2,3.6,1.95,3.1,3.8,2.14,3.35,3.8,1.95,3.2,3.8,2.05,3.2,3.6,2.15,3.25,3.75,,,,,,
19046,17642,17642,2013/2014,5,2013-09-22 00:00:00,1498042,7844,9772,0,1,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,120621.0,40180.0,193927.0,191784.0,139922.0,164333.0,164091.0,164238.0,94313.0,121639.0,40946.0,19344.0,150268.0,30968.0,37581.0,40139.0,115067.0,94309.0,40148.0,178538.0,280260.0,35425.0,,,,,,,,,8.5,4.33,1.4,7.0,4.0,1.45,6.5,4.0,1.4,7.0,4.1,1.4,8.25,4.63,1.44,7.0,4.0,1.44,7.5,4.0,1.4,8.5,4.6,1.4,,,,,,
19047,17642,17642,2013/2014,5,2013-09-22 00:00:00,1498043,10214,10215,1,0,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,121881.0,191972.0,191788.0,317580.0,304014.0,19524.0,420224.0,150047.0,114651.0,181362.0,40957.0,96836.0,164059.0,163901.0,267720.0,474682.0,145020.0,19372.0,112801.0,360509.0,40967.0,201929.0,,,,,,,,,1.91,3.4,4.0,1.95,3.2,3.9,1.9,3.2,3.6,1.95,3.1,3.6,2.06,3.39,3.99,1.91,3.3,3.75,1.95,3.3,3.75,2.05,3.4,4.0,,,,,,
19048,17642,17642,2013/2014,5,2013-09-23 00:00:00,1498044,6403,10238,1,1,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,7.0,5.0,1.0,2.0,4.0,6.0,8.0,5.0,3.0,5.0,7.0,4.0,6.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,5.0,7.0,7.0,7.0,10.0,10.0,164430.0,164083.0,101070.0,24590.0,22128.0,163835.0,42352.0,97512.0,210065.0,163840.0,304017.0,68482.0,29036.0,163988.0,318526.0,150275.0,97326.0,211118.0,45249.0,181375.0,68516.0,432591.0,,,,,,,,,1.85,3.4,4.33,1.83,3.3,4.25,1.8,3.2,4.0,1.85,3.3,4.0,1.95,3.54,4.26,1.73,3.4,4.5,1.9,3.3,4.0,1.95,3.5,4.1,,,,,,
19049,17642,17642,2013/2014,5,2013-09-21 00:00:00,1498045,9768,7841,1,1,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,40604.0,160627.0,361315.0,128036.0,132898.0,154265.0,257865.0,40930.0,38139.0,74077.0,154268.0,33431.0,150322.0,280350.0,88521.0,128360.0,242889.0,150083.0,150038.0,361778.0,40955.0,403003.0,,,,,,,,,1.36,4.2,11.0,1.36,4.5,8.25,1.35,4.2,7.5,1.36,4.1,8.5,1.38,4.88,10.06,1.36,4.33,8.0,1.36,4.33,9.0,1.36,4.8,9.0,,,,,,
19050,17642,17642,2013/2014,6,2013-09-28 00:00:00,1498046,10215,158085,0,0,1.0,2.0,8.0,4.0,6.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,96836.0,164059.0,474682.0,267720.0,163901.0,150024.0,145020.0,40967.0,128148.0,40968.0,91473.0,19515.0,209442.0,164099.0,303227.0,264885.0,31298.0,45286.0,115512.0,301805.0,282529.0,163839.0,,,,,,,,,2.1,3.4,3.3,2.15,3.0,3.5,2.0,3.2,3.3,2.2,3.0,3.2,2.25,3.41,3.41,2.1,3.1,3.4,2.1,3.25,3.25,2.3,3.3,3.3,,,,,,
19051,17642,17642,2013/2014,6,2013-09-28 00:00:00,1498047,9772,9807,1,1,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,19344.0,57071.0,37581.0,30968.0,265688.0,40148.0,115067.0,94309.0,280260.0,35425.0,78544.0,186705.0,186336.0,281554.0,422808.0,476766.0,40466.0,45340.0,164241.0,422812.0,45376.0,356069.0,,,,,,,,,1.13,8.5,17.0,1.14,7.0,16.0,1.15,6.0,13.0,1.15,6.5,18.0,1.17,8.1,18.7,1.17,6.0,15.0,1.17,7.5,12.0,1.17,8.0,17.0,,,,,,
